Episode,Robust Guarantee UMDP,Performance UMDP Robust Policy,Performance UMDP Optimistic Policy,Optimistic Guarantee UMDP,Total Runtime,Model Building Time,Model Checking Time Robust,Model Checking Time Optimistic,Model Checking Time DTMC,UDTMC Result Optimal Policy Robust,UDTMC Result Optimal Polciy Optimistic
2252,20.65499517,21.9344,23.99991425,23.83152463,6.246990709,0.116382125,0.019795833,0.015952541,0.002371625,17.59001914,40.76395017
2406,20.6398031,22.1205736,22.44103784,24.22448411,6.422301375,0.113987166,0.019739917,0.013786209,0.004346792,17.73152958,40.48599674
2585,20.60876509,22.56774413,22.72596408,25.34073721,6.603458584,0.114649208,0.021241417,0.015737125,0.00292425,17.77371658,40.3956348
2791,20.69142513,22.59772529,24.63262086,25.32443957,6.789684417,0.11835725,0.020459458,0.01573125,0.002715291,17.90461935,40.17012114
2934,20.98057027,23.4956709,23.94377049,27.57408232,6.974406125,0.121612834,0.019511208,0.015403166,0.002767208,18.43834181,38.71962532
2975,21.00043826,23.49323054,24.20219655,27.51495054,7.154889959,0.123167583,0.021070459,0.015826666,0.002984042,18.48524963,38.62398603
3050,21.02421296,23.67797685,24.04667169,27.83870186,7.335765917,0.12199275,0.019296917,0.016331334,0.002761459,18.56199182,38.69100861
3279,21.20675234,23.9020341,23.05203491,28.02152866,7.53341875,0.126115166,0.018865125,0.016682792,0.002984917,18.75219339,38.47467037
3800,21.17906861,24.2139588,25.21937843,28.576147,7.747702667,0.123128625,0.020227,0.015944709,0.002789292,18.79759716,38.25748507
3978,21.31227261,24.2139588,25.29947489,28.31735162,7.939300167,0.122595583,0.019874167,0.014759,0.002968333,19.07676275,37.80855278
4077,21.33013346,24.2139588,24.40410354,28.11953267,8.126275334,0.123358583,0.022481417,0.015898917,0.002778333,19.27140626,37.47132481
4165,21.38177507,24.2139588,23.8258641,28.10770737,8.321140084,0.128165375,0.022592459,0.017515292,0.00445175,19.35314303,37.3944105
4381,21.45098956,24.2139588,24.67688564,27.9671372,8.513451417,0.125267125,0.018941042,0.015228125,0.003634333,19.54896767,36.92797988
4550,21.46783132,24.2139588,25.56162043,27.93694077,8.718674917,0.13065,0.021904208,0.015323875,0.003025167,19.59816671,36.88404539
4692,21.59414914,24.2139588,23.65111996,27.83983543,8.917318459,0.132246833,0.019244042,0.017210542,0.002930875,19.77718656,36.57640581
4796,21.59432767,24.2139588,24.41443462,27.81759891,9.143297667,0.129889,0.022367584,0.034030417,0.005015834,19.75854306,36.51404281
5017,21.60579581,24.2139588,24.14531356,27.74142254,9.363955084,0.139774417,0.021900292,0.016301625,0.004211833,19.80408783,36.26853453
5408,21.83768702,24.2139588,23.78158513,27.65448759,9.58799025,0.133100625,0.022245167,0.018555834,0.003298,20.18778619,35.84628765
5624,21.8550356,24.3459072,25.50296158,28.03476875,9.802031709,0.134288375,0.02293625,0.01621775,0.0034025,20.25976086,35.89503769
5880,21.87113918,24.2139588,24.32063342,27.32030154,10.023446584,0.138328166,0.020914333,0.02053275,0.002741875,20.65737145,35.33862491
5984,21.88111104,24.18592102,24.12717437,27.29735986,10.226905625,0.136746375,0.019419041,0.016845333,0.00340825,20.69906554,35.3734314
6215,21.8779431,24.3459072,25.80195749,27.65953786,10.442331375,0.134073833,0.022461375,0.017942875,0.002935083,20.75542365,35.24375097
6578,22.05024616,25.48847968,23.86981376,29.71709096,10.669398042,0.134042042,0.02464125,0.0185515,0.002709416,21.33919485,34.50690716
6741,22.08253317,25.08783284,22.8160134,28.94637834,10.877007417,0.136189292,0.020169834,0.017860583,0.00354425,21.35615331,34.50790943
6947,22.11597627,25.52869632,25.88924647,29.78911434,11.084512167,0.135167916,0.020375042,0.016680958,0.002846083,21.40320693,34.47741933
8392,22.8739394,25.9490618,24.13615136,29.84456897,11.3997895,0.1365775,0.0272045,0.018474416,0.002991042,22.20097944,32.50148246
8549,22.88480573,25.64394376,24.29284916,29.16536184,11.631917125,0.159438416,0.021123958,0.015343791,0.00322,22.20963315,32.49922473
8889,22.88407748,25.64394376,24.60651599,29.14884648,11.880376292,0.149583959,0.02118925,0.024945125,0.003542167,22.20928246,32.44740348
10031,22.85156251,25.64394376,23.91055198,29.00041836,12.208341042,0.160250625,0.020211625,0.017239208,0.002875583,22.23147835,32.27518082
10220,22.87792261,25.64394376,24.67780886,29.01072528,12.456667542,0.15844575,0.0235765,0.029168125,0.005869459,22.26197437,32.30635193
10687,22.86193403,25.64394376,25.45012034,28.96056187,12.742345625,0.169541958,0.028625417,0.016758959,0.00308525,22.25646066,32.27145567
11286,22.91542572,25.64394376,24.3628528,28.94324989,13.017565542,0.157805292,0.019438208,0.017511583,0.003442833,22.32190392,32.23059422
11932,23.02837618,25.9490618,24.50163585,29.43082808,13.302041417,0.14900475,0.024716792,0.020975541,0.011575792,22.44008865,32.01509063
12003,23.05577571,25.9490618,24.50163585,29.41315987,13.53366075,0.1551045,0.021808958,0.022277709,0.003692208,22.47271195,31.9934833
12677,23.24381108,25.9490618,25.94901082,29.35352044,13.813794084,0.158235291,0.019350625,0.022862458,0.003607208,22.64114012,31.85172468
15194,23.5749452,25.9490618,24.69544983,28.58994457,14.294390167,0.153659167,0.0224985,0.016361042,0.003096042,23.23169784,30.63876902
15690,23.57819882,25.9490618,25.66669369,28.58297265,14.557467625,0.15644775,0.021364208,0.02401475,0.003279458,23.23972243,30.63348877
16082,23.5828645,25.9490618,25.35270148,28.57358982,14.831997875,0.159789667,0.024346208,0.027255208,0.003436791,23.25251857,30.61453136
18369,23.6098168,25.9490618,24.6641115,28.52056308,15.283576334,0.158217334,0.027110917,0.017099709,0.002968083,23.30168426,30.51739651
18695,23.62696071,25.9490618,25.10880923,28.52681147,15.546200334,0.170510583,0.022861042,0.018645375,0.003004167,23.32052423,30.52463146
19503,23.6421303,25.9490618,25.81267486,28.52178329,15.906181167,0.194768458,0.027330167,0.019114833,0.003616375,23.3439002,30.52285286
19857,23.68321541,25.9490618,26.14839812,28.52724646,16.210434,0.19404975,0.031665916,0.020598916,0.003204542,23.37709382,30.51226764
23372,24.07600868,25.9490618,25.16817245,28.19229577,16.904524667,0.197959375,0.024757,0.021600791,0.003498709,23.81470836,29.90877294
25057,24.05490064,25.9490618,25.53923057,28.1402567,17.319238959,0.163091292,0.018370667,0.020524667,0.003150667,23.80584033,29.85568363
26366,24.07536834,25.9490618,26.5831219,28.12877078,17.676730334,0.1714945,0.017089584,0.021165875,0.002952958,23.82173331,29.80899417
27126,24.15056011,26.26634557,25.38950679,28.72279127,17.994779792,0.164695416,0.022356042,0.024776125,0.003219333,23.9596034,29.63781863
28469,24.1081059,26.26634557,25.76789717,28.59841018,18.352380334,0.173762666,0.017174167,0.019391125,0.003052583,23.92661226,29.51418914
30793,24.1318792,26.26634557,26.55449926,28.56592031,18.810235125,0.161536375,0.019733083,0.015253958,0.002953375,23.97719022,29.49199066
31692,24.28835577,26.34799308,26.55744831,28.6999293,19.144682125,0.183232542,0.020926583,0.02068775,0.003076833,24.1700083,29.45573207
34055,24.48671496,26.34799308,24.44245792,28.5085725,19.602430709,0.172224459,0.020722083,0.017674083,0.002952,24.41941712,29.15330479
35137,24.49865786,26.34799308,26.41496109,28.51182257,19.945219875,0.197193292,0.015227875,0.018699833,0.003168709,24.43376916,29.15575191
38883,24.70601824,26.34799308,25.87224746,28.27700439,20.538653959,0.177203375,0.016586292,0.015440917,0.00296325,24.63310395,28.89796907
40708,24.70509489,26.34799308,26.19730109,28.25984899,20.973112917,0.184471875,0.025548625,0.020379958,0.003427875,24.64038431,28.88108192
47456,24.93351221,26.34799308,25.22928243,28.02600224,21.89891375,0.165914458,0.01603125,0.017513667,0.003456458,24.91272558,28.6648751
49114,24.93242091,26.34799308,26.56478132,28.01773156,22.293862959,0.180596333,0.016204625,0.014858583,0.003158084,24.91283572,28.65314303
58114,25.17527921,26.52694312,25.80308262,28.22286875,23.398919209,0.16116475,0.024934583,0.018589542,0.003017458,25.17460952,28.33827215
62135,25.18410624,26.60290421,24.89771634,28.31287759,24.080540209,0.193981584,0.018243084,0.018061084,0.002861334,25.18401511,28.31499595
62299,25.18196564,26.60290421,24.89771634,28.30975538,24.349776834,0.188513,0.021384625,0.022814292,0.003204916,25.18193516,28.31190049
63814,25.1856071,26.60478726,25.91744598,28.30782132,24.741320792,0.181866375,0.018561625,0.019266083,0.002987791,25.1856071,28.30782132
67854,25.23328951,26.60478726,26.57737339,28.22161212,25.410184334,0.1941465,0.016641625,0.015262667,0.006287208,25.23328951,28.22161212
84475,25.48221453,26.60478726,26.05153954,27.99823132,27.267094167,0.180539375,0.017301625,0.018064917,0.002989458,25.48221453,27.99823132
94444,25.4846952,26.60478726,26.59045491,27.95761968,28.544922167,0.183727333,0.016896083,0.017940666,0.003047834,25.4846952,27.95761968
100000,25.5350914,26.60478726,26.59045491,27.89436983,29.343155,0.169859292,0.016202833,0.01508,0.002852209,25.5350914,27.89436983
